,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Baseline Date Range,Baseline Mean Travel Time (Seconds),Baseline Range - Lower Bound Travel Time (Seconds),Baseline Range - Upper Bound Travel Time (Seconds),Comparison Date Range,Comparison Mean Travel Time (Seconds),Comparison Range - Lower Bound Travel Time (Seconds),Comparison Range - Upper Bound Travel Time (Seconds),Mean Difference,Percent Difference,Baseline Mean Travel Time (Minutes),Comparison Mean Travel Time (Minutes),Base Start,Base End,Comparison Start,Comparison End
263,1277,"300 Hayes Street, Civic Center, San Francisco",1639,"0 Curtis Street, Crocker-Amazon, San Francisco",3/22/2020 - 3/29/2020,753,653,867,3/1/2020 - 3/8/2020,1092,809,1473,-339,-31.04,12.55,18.2,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
264,1277,"300 Hayes Street, Civic Center, San Francisco",1646,"100 Murray Street, Bernal Heights, San Francisco",3/22/2020 - 3/29/2020,406,325,506,3/1/2020 - 3/8/2020,601,415,870,-195,-32.45,6.77,10.02,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
265,1277,"300 Hayes Street, Civic Center, San Francisco",1647,"500 Brunswick Street, Crocker-Amazon, San Francisco",3/22/2020 - 3/29/2020,753,639,886,3/1/2020 - 3/8/2020,1055,808,1376,-302,-28.63,12.55,17.58,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
266,1277,"300 Hayes Street, Civic Center, San Francisco",1648,"Historic Trail, Inner Sunset, San Francisco",3/22/2020 - 3/29/2020,481,337,685,3/1/2020 - 3/8/2020,654,480,890,-173,-26.45,8.02,10.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
267,1277,"300 Hayes Street, Civic Center, San Francisco",1649,"1300 10th Avenue, Inner Sunset, San Francisco",3/22/2020 - 3/29/2020,428,355,514,3/1/2020 - 3/8/2020,595,440,803,-167,-28.07,7.13,9.92,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
268,1277,"300 Hayes Street, Civic Center, San Francisco",1650,"1900 16th Avenue, Inner Sunset, San Francisco",3/22/2020 - 3/29/2020,689,587,808,3/1/2020 - 3/8/2020,946,714,1253,-257,-27.17,11.48,15.77,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
269,1277,"300 Hayes Street, Civic Center, San Francisco",1651,"600 39th Street, North & East, Richmond",3/22/2020 - 3/29/2020,1102,930,1304,3/1/2020 - 3/8/2020,1569,1103,2231,-467,-29.76,18.37,26.15,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
270,1277,"300 Hayes Street, Civic Center, San Francisco",1655,"100 South 35th Street, Pullman, Richmond",3/22/2020 - 3/29/2020,1049,830,1325,3/1/2020 - 3/8/2020,1509,1071,2125,-460,-30.48,17.48,25.15,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
271,1277,"300 Hayes Street, Civic Center, San Francisco",1674,"200 Hyde Street, Tenderloin, San Francisco",3/22/2020 - 3/29/2020,250,160,389,3/1/2020 - 3/8/2020,315,201,493,-65,-20.63,4.17,5.25,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
272,1277,"300 Hayes Street, Civic Center, San Francisco",1677,"200 Funston Road, Marina District, San Francisco",3/22/2020 - 3/29/2020,401,298,538,3/1/2020 - 3/8/2020,561,401,784,-160,-28.52,6.68,9.35,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
273,1277,"300 Hayes Street, Civic Center, San Francisco",1682,"700 Haight Street, Lower Haight, San Francisco",3/22/2020 - 3/29/2020,244,152,390,3/1/2020 - 3/8/2020,325,199,528,-81,-24.92,4.07,5.42,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
274,1277,"300 Hayes Street, Civic Center, San Francisco",1686,"0 The Embarcadero, North Beach, San Francisco",3/22/2020 - 3/29/2020,600,484,743,3/1/2020 - 3/8/2020,878,621,1240,-278,-31.66,10.0,14.63,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
275,1277,"300 Hayes Street, Civic Center, San Francisco",1687,"1400 Powell Street, Russian Hill, San Francisco",3/22/2020 - 3/29/2020,411,318,529,3/1/2020 - 3/8/2020,593,418,839,-182,-30.69,6.85,9.88,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
276,1277,"300 Hayes Street, Civic Center, San Francisco",1688,"1100 Taylor Street, Nob Hill, San Francisco",3/22/2020 - 3/29/2020,385,303,488,3/1/2020 - 3/8/2020,556,378,817,-171,-30.76,6.42,9.27,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
277,1277,"300 Hayes Street, Civic Center, San Francisco",1689,"200 Sutter Street, Financial District, San Francisco",3/22/2020 - 3/29/2020,434,304,618,3/1/2020 - 3/8/2020,622,416,929,-188,-30.23,7.23,10.37,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
278,1277,"300 Hayes Street, Civic Center, San Francisco",1690,"900 Pine Street, Lower Nob Hill, San Francisco",3/22/2020 - 3/29/2020,351,245,501,3/1/2020 - 3/8/2020,493,331,732,-142,-28.8,5.85,8.22,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
279,1277,"300 Hayes Street, Civic Center, San Francisco",1691,"200 O'Farrell Street, Tenderloin, San Francisco",3/22/2020 - 3/29/2020,340,236,488,3/1/2020 - 3/8/2020,457,308,676,-117,-25.6,5.67,7.62,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
280,1277,"300 Hayes Street, Civic Center, San Francisco",1692,"800 Mission Street, South of Market, San Francisco",3/22/2020 - 3/29/2020,173,99,301,3/1/2020 - 3/8/2020,234,130,418,-61,-26.07,2.88,3.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
281,1277,"300 Hayes Street, Civic Center, San Francisco",1694,"700 Folsom Street, South of Market, San Francisco",3/22/2020 - 3/29/2020,397,307,511,3/1/2020 - 3/8/2020,612,423,884,-215,-35.13,6.62,10.2,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
282,1277,"300 Hayes Street, Civic Center, San Francisco",1695,"5th Street, Treasure Island, San Francisco",3/22/2020 - 3/29/2020,459,359,586,3/1/2020 - 3/8/2020,689,449,1056,-230,-33.38,7.65,11.48,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
283,1277,"300 Hayes Street, Civic Center, San Francisco",1696,"4700 18th Street, Eureka Valley, San Francisco",3/22/2020 - 3/29/2020,506,397,643,3/1/2020 - 3/8/2020,618,467,817,-112,-18.12,8.43,10.3,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
284,1277,"300 Hayes Street, Civic Center, San Francisco",1697,"400 Burnett Avenue, Twin Peaks, San Francisco",3/22/2020 - 3/29/2020,581,475,709,3/1/2020 - 3/8/2020,763,563,1032,-182,-23.85,9.68,12.72,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
285,1277,"300 Hayes Street, Civic Center, San Francisco",1698,"3500 20th Street, Mission District, San Francisco",3/22/2020 - 3/29/2020,295,223,389,3/1/2020 - 3/8/2020,378,278,513,-83,-21.96,4.92,6.3,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
286,1277,"300 Hayes Street, Civic Center, San Francisco",1699,"900 Sanchez Street, Dolores Heights, San Francisco",3/22/2020 - 3/29/2020,528,419,664,3/1/2020 - 3/8/2020,620,476,807,-92,-14.84,8.8,10.33,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
287,1277,"300 Hayes Street, Civic Center, San Francisco",1700,"3900 25th Street, Noe Valley, San Francisco",3/22/2020 - 3/29/2020,612,480,779,3/1/2020 - 3/8/2020,709,547,917,-97,-13.68,10.2,11.82,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
288,1277,"300 Hayes Street, Civic Center, San Francisco",1701,"600 28th Street, Noe Valley, San Francisco",3/22/2020 - 3/29/2020,673,597,758,3/1/2020 - 3/8/2020,869,697,1082,-196,-22.55,11.22,14.48,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
289,1277,"300 Hayes Street, Civic Center, San Francisco",1702,"100 Randall Street, Glen Park, San Francisco",3/22/2020 - 3/29/2020,682,549,847,3/1/2020 - 3/8/2020,934,708,1231,-252,-26.98,11.37,15.57,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
290,1277,"300 Hayes Street, Civic Center, San Francisco",1703,"2600 21st Street, Mission District, San Francisco",3/22/2020 - 3/29/2020,256,187,350,3/1/2020 - 3/8/2020,371,245,560,-115,-31.0,4.27,6.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
291,1277,"300 Hayes Street, Civic Center, San Francisco",1704,"2900 24th Street, Mission District, San Francisco",3/22/2020 - 3/29/2020,378,279,511,3/1/2020 - 3/8/2020,554,392,781,-176,-31.77,6.3,9.23,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
292,1277,"300 Hayes Street, Civic Center, San Francisco",1705,"0 Conkling Street, Silver Terrace, San Francisco",3/22/2020 - 3/29/2020,529,390,717,3/1/2020 - 3/8/2020,774,538,1111,-245,-31.65,8.82,12.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
293,1277,"300 Hayes Street, Civic Center, San Francisco",1706,"700 Bernal Heights Boulevard, Bernal Heights, San Francisco",3/22/2020 - 3/29/2020,474,338,664,3/1/2020 - 3/8/2020,644,466,888,-170,-26.4,7.9,10.73,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
294,1277,"300 Hayes Street, Civic Center, San Francisco",1707,"100 Appleton Avenue, Bernal Heights, San Francisco",3/22/2020 - 3/29/2020,575,468,705,3/1/2020 - 3/8/2020,906,663,1238,-331,-36.53,9.58,15.1,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
295,1277,"300 Hayes Street, Civic Center, San Francisco",1710,"100 Morningside Drive, Lakeshore, San Francisco",3/22/2020 - 3/29/2020,1275,1001,1622,3/1/2020 - 3/8/2020,1377,1076,1760,-102,-7.41,21.25,22.95,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
296,1277,"300 Hayes Street, Civic Center, San Francisco",1718,"300 Arballo Drive, Lakeshore, San Francisco",3/22/2020 - 3/29/2020,912,725,1145,3/1/2020 - 3/8/2020,1274,964,1682,-362,-28.41,15.2,21.23,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
297,1277,"300 Hayes Street, Civic Center, San Francisco",1720,"2200 47th Avenue, Sunset District, San Francisco",3/22/2020 - 3/29/2020,1018,883,1173,3/1/2020 - 3/8/2020,1329,1064,1659,-311,-23.4,16.97,22.15,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
298,1277,"300 Hayes Street, Civic Center, San Francisco",1721,"Bayfront Expressway, Menlo Park",3/22/2020 - 3/29/2020,1693,1525,1878,3/1/2020 - 3/8/2020,2115,1663,2689,-422,-19.95,28.22,35.25,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
299,1277,"300 Hayes Street, Civic Center, San Francisco",1722,"200 9th Avenue, Richmond District, San Francisco",3/22/2020 - 3/29/2020,587,514,670,3/1/2020 - 3/8/2020,769,572,1032,-182,-23.67,9.78,12.82,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
300,1277,"300 Hayes Street, Civic Center, San Francisco",1724,"2200 Euclid Avenue, East Palo Alto",3/22/2020 - 3/29/2020,1775,1603,1964,3/1/2020 - 3/8/2020,2172,1719,2744,-397,-18.28,29.58,36.2,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
301,1277,"300 Hayes Street, Civic Center, San Francisco",1728,"800 Easton Avenue, San Bruno",3/22/2020 - 3/29/2020,1020,811,1281,3/1/2020 - 3/8/2020,1376,1023,1850,-356,-25.87,17.0,22.93,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
302,1277,"300 Hayes Street, Civic Center, San Francisco",1729,"1500 Adrian Road, Ingold - Milldale, Burlingame",3/22/2020 - 3/29/2020,986,757,1282,3/1/2020 - 3/8/2020,1194,934,1525,-208,-17.42,16.43,19.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
303,1277,"300 Hayes Street, Civic Center, San Francisco",1730,"0 Park Lane, Brisbane",3/22/2020 - 3/29/2020,553,431,708,3/1/2020 - 3/8/2020,701,520,943,-148,-21.11,9.22,11.68,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
304,1277,"300 Hayes Street, Civic Center, San Francisco",1731,"0 Orange Court, Hillside, Daly City",3/22/2020 - 3/29/2020,905,765,1069,3/1/2020 - 3/8/2020,1298,972,1732,-393,-30.28,15.08,21.63,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
305,1277,"300 Hayes Street, Civic Center, San Francisco",1732,"0 Longview Drive, Westlake, Daly City",3/22/2020 - 3/29/2020,835,691,1007,3/1/2020 - 3/8/2020,1115,796,1561,-280,-25.11,13.92,18.58,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
306,1277,"300 Hayes Street, Civic Center, San Francisco",1739,"0 Reiner Street, Daly City",3/22/2020 - 3/29/2020,745,560,990,3/1/2020 - 3/8/2020,997,706,1407,-252,-25.28,12.42,16.62,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
307,1277,"300 Hayes Street, Civic Center, San Francisco",1740,"800 Campus Drive, Serramonte, Daly City",3/22/2020 - 3/29/2020,802,696,923,3/1/2020 - 3/8/2020,1059,769,1457,-257,-24.27,13.37,17.65,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
308,1277,"300 Hayes Street, Civic Center, San Francisco",1741,"200 Morton Drive, Serramonte, Daly City",3/22/2020 - 3/29/2020,910,804,1028,3/1/2020 - 3/8/2020,1220,937,1587,-310,-25.41,15.17,20.33,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
309,1277,"300 Hayes Street, Civic Center, San Francisco",1743,"600 San Bruno Avenue East, San Bruno",3/22/2020 - 3/29/2020,821,691,974,3/1/2020 - 3/8/2020,987,781,1245,-166,-16.82,13.68,16.45,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
310,1277,"300 Hayes Street, Civic Center, San Francisco",1744,"1200 Helen Drive, Millbrae",3/22/2020 - 3/29/2020,986,918,1058,3/1/2020 - 3/8/2020,1322,1054,1657,-336,-25.42,16.43,22.03,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
311,1277,"300 Hayes Street, Civic Center, San Francisco",1745,"Ed Taylor Trail, Burlingame Hills, Burlingame",3/22/2020 - 3/29/2020,1120,932,1345,3/1/2020 - 3/8/2020,1424,1140,1777,-304,-21.35,18.67,23.73,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
312,1277,"300 Hayes Street, Civic Center, San Francisco",1746,"600 North Delaware Street, Central San Mateo, San Mateo",3/22/2020 - 3/29/2020,1159,942,1424,3/1/2020 - 3/8/2020,1386,1078,1781,-227,-16.38,19.32,23.1,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
313,1277,"300 Hayes Street, Civic Center, San Francisco",1747,"1700 Coyote Point Drive, Shoreview, San Mateo",3/22/2020 - 3/29/2020,1115,943,1317,3/1/2020 - 3/8/2020,1353,1067,1714,-238,-17.59,18.58,22.55,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
314,1277,"300 Hayes Street, Civic Center, San Francisco",1755,"3000 Los Prados Street, East San Mateo, San Mateo",3/22/2020 - 3/29/2020,1281,1116,1470,3/1/2020 - 3/8/2020,1601,1245,2058,-320,-19.99,21.35,26.68,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
315,1277,"300 Hayes Street, Civic Center, San Francisco",1764,"300 26th Avenue, Central Richmond, San Francisco",3/22/2020 - 3/29/2020,750,655,857,3/1/2020 - 3/8/2020,983,763,1265,-233,-23.7,12.5,16.38,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
316,1277,"300 Hayes Street, Civic Center, San Francisco",1768,"800 Balboa Street, Richmond District, San Francisco",3/22/2020 - 3/29/2020,469,367,598,3/1/2020 - 3/8/2020,622,464,833,-153,-24.6,7.82,10.37,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
317,1277,"300 Hayes Street, Civic Center, San Francisco",1770,"1800 32nd Avenue, Sunset District, San Francisco",3/22/2020 - 3/29/2020,805,691,936,3/1/2020 - 3/8/2020,1013,778,1318,-208,-20.53,13.42,16.88,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
318,1277,"300 Hayes Street, Civic Center, San Francisco",1771,"0 Lopez Avenue, West of Twin Peaks, San Francisco",3/22/2020 - 3/29/2020,765,594,984,3/1/2020 - 3/8/2020,1030,772,1373,-265,-25.73,12.75,17.17,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
319,1277,"300 Hayes Street, Civic Center, San Francisco",1772,"0 Rockaway Avenue, West of Twin Peaks, San Francisco",3/22/2020 - 3/29/2020,743,665,829,3/1/2020 - 3/8/2020,1068,836,1362,-325,-30.43,12.38,17.8,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
320,1277,"300 Hayes Street, Civic Center, San Francisco",1773,"0 Majestic Avenue, Ingleside, San Francisco",3/22/2020 - 3/29/2020,522,438,620,3/1/2020 - 3/8/2020,747,531,1049,-225,-30.12,8.7,12.45,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
321,1277,"300 Hayes Street, Civic Center, San Francisco",1774,"200 Byxbee Street, Oceanview, San Francisco",3/22/2020 - 3/29/2020,846,737,970,3/1/2020 - 3/8/2020,1158,852,1573,-312,-26.94,14.1,19.3,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
322,1277,"300 Hayes Street, Civic Center, San Francisco",1775,"100 Farallones Street, Oceanview, San Francisco",3/22/2020 - 3/29/2020,570,442,733,3/1/2020 - 3/8/2020,802,577,1114,-232,-28.93,9.5,13.37,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
323,1277,"300 Hayes Street, Civic Center, San Francisco",1776,"1800 25th Avenue, Sunset District, San Francisco",3/22/2020 - 3/29/2020,744,602,918,3/1/2020 - 3/8/2020,966,735,1268,-222,-22.98,12.4,16.1,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
324,1277,"300 Hayes Street, Civic Center, San Francisco",1777,"7100 Geary Boulevard, Richmond District, San Francisco",3/22/2020 - 3/29/2020,686,592,794,3/1/2020 - 3/8/2020,899,699,1155,-213,-23.69,11.43,14.98,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
325,1277,"300 Hayes Street, Civic Center, San Francisco",1778,"7700 Geary Boulevard, Richmond District, San Francisco",3/22/2020 - 3/29/2020,799,720,885,3/1/2020 - 3/8/2020,1027,807,1306,-228,-22.2,13.32,17.12,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
326,1277,"300 Hayes Street, Civic Center, San Francisco",1779,"500 John Muir Drive, Lakeshore, San Francisco",3/22/2020 - 3/29/2020,849,661,1088,3/1/2020 - 3/8/2020,1240,905,1697,-391,-31.53,14.15,20.67,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
327,1277,"300 Hayes Street, Civic Center, San Francisco",1780,"1600 McKinnon Avenue, Bayview, San Francisco",3/22/2020 - 3/29/2020,567,449,714,3/1/2020 - 3/8/2020,803,581,1109,-236,-29.39,9.45,13.38,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
328,1277,"300 Hayes Street, Civic Center, San Francisco",1781,"1100 Carolina Street, Potrero Hill, San Francisco",3/22/2020 - 3/29/2020,294,210,410,3/1/2020 - 3/8/2020,414,277,618,-120,-28.99,4.9,6.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
329,1277,"300 Hayes Street, Civic Center, San Francisco",1783,"1500 Mansell Street, Visitacion Valley, San Francisco",3/22/2020 - 3/29/2020,589,486,712,3/1/2020 - 3/8/2020,903,621,1312,-314,-34.77,9.82,15.05,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
330,1277,"300 Hayes Street, Civic Center, San Francisco",1831,"1100 East Arques Avenue, Sunnyvale",3/22/2020 - 3/29/2020,2383,2170,2616,3/1/2020 - 3/8/2020,2919,2305,3696,-536,-18.36,39.72,48.65,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
331,1277,"300 Hayes Street, Civic Center, San Francisco",1833,"500 Logue Avenue, Mountain View",3/22/2020 - 3/29/2020,2099,1933,2278,3/1/2020 - 3/8/2020,2665,2075,3422,-566,-21.24,34.98,44.42,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
332,1277,"300 Hayes Street, Civic Center, San Francisco",1851,"100 Primrose Way, Duveneck - St. Francis, Palo Alto",3/22/2020 - 3/29/2020,1876,1750,2010,3/1/2020 - 3/8/2020,2170,1824,2581,-294,-13.55,31.27,36.17,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
333,1277,"300 Hayes Street, Civic Center, San Francisco",1944,"700 Girard Street, Visitacion Valley, San Francisco",3/22/2020 - 3/29/2020,431,320,578,3/1/2020 - 3/8/2020,568,403,800,-137,-24.12,7.18,9.47,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
334,1277,"300 Hayes Street, Civic Center, San Francisco",1951,"400 Delta Street, Visitacion Valley, San Francisco",3/22/2020 - 3/29/2020,601,511,705,3/1/2020 - 3/8/2020,925,655,1304,-324,-35.03,10.02,15.42,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
335,1277,"300 Hayes Street, Civic Center, San Francisco",2022,"200 Clearview Drive, Vallejo",3/22/2020 - 3/29/2020,1558,633,3830,3/1/2020 - 3/8/2020,2094,1640,2672,-536,-25.6,25.97,34.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
336,1277,"300 Hayes Street, Civic Center, San Francisco",2023,"0 Midway Street, Vallejo",3/22/2020 - 3/29/2020,1688,1013,2812,3/1/2020 - 3/8/2020,2193,1713,2806,-505,-23.03,28.13,36.55,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
337,1277,"300 Hayes Street, Civic Center, San Francisco",2121,"2900 Kerner Boulevard, San Rafael",3/22/2020 - 3/29/2020,1308,1185,1443,3/1/2020 - 3/8/2020,1725,1330,2236,-417,-24.17,21.8,28.75,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
338,1277,"300 Hayes Street, Civic Center, San Francisco",2127,"0 Hamilton Drive, Mill Valley",3/22/2020 - 3/29/2020,1117,910,1370,3/1/2020 - 3/8/2020,1299,1083,1557,-182,-14.01,18.62,21.65,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
339,1277,"300 Hayes Street, Civic Center, San Francisco",2132,"300 Vista Grande, Greenbrae, Kentfield",3/22/2020 - 3/29/2020,1267,1154,1389,3/1/2020 - 3/8/2020,1600,1306,1959,-333,-20.81,21.12,26.67,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
340,1277,"300 Hayes Street, Civic Center, San Francisco",2133,"600 Manzanita Avenue, Corte Madera",3/22/2020 - 3/29/2020,1257,1028,1535,3/1/2020 - 3/8/2020,1461,1192,1790,-204,-13.96,20.95,24.35,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
341,1277,"300 Hayes Street, Civic Center, San Francisco",2136,"300 Carrera Drive, Mill Valley",3/22/2020 - 3/29/2020,1027,813,1297,3/1/2020 - 3/8/2020,1206,1005,1446,-179,-14.84,17.12,20.1,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
342,1277,"300 Hayes Street, Civic Center, San Francisco",2137,"0 West Harbor Drive, Sausalito",3/22/2020 - 3/29/2020,987,819,1189,3/1/2020 - 3/8/2020,1151,953,1389,-164,-14.25,16.45,19.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
343,1277,"300 Hayes Street, Civic Center, San Francisco",2155,"3100 North Shoreline Boulevard, Mountain View",3/22/2020 - 3/29/2020,1932,1731,2155,3/1/2020 - 3/8/2020,2358,1846,3010,-426,-18.07,32.2,39.3,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
344,1277,"300 Hayes Street, Civic Center, San Francisco",2169,"1000 Liege Terrace, Morse Park, Sunnyvale",3/22/2020 - 3/29/2020,2224,2008,2463,3/1/2020 - 3/8/2020,2771,2169,3539,-547,-19.74,37.07,46.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
345,1277,"300 Hayes Street, Civic Center, San Francisco",2170,"2500 Junction Avenue, North San Jose, San Jose",3/22/2020 - 3/29/2020,2755,2058,3687,3/1/2020 - 3/8/2020,2978,2384,3718,-223,-7.49,45.92,49.63,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
346,1277,"300 Hayes Street, Civic Center, San Francisco",2171,"1400 Airport Boulevard, North San Jose, San Jose",3/22/2020 - 3/29/2020,2757,2086,3642,3/1/2020 - 3/8/2020,2952,2430,3584,-195,-6.61,45.95,49.2,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
347,1277,"300 Hayes Street, Civic Center, San Francisco",2187,"4200 Middle Harbor Road, Oakland",3/22/2020 - 3/29/2020,750,646,870,3/1/2020 - 3/8/2020,955,699,1304,-205,-21.47,12.5,15.92,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
348,1277,"300 Hayes Street, Civic Center, San Francisco",2213,"800 40th Street, Longfellow, Oakland",3/22/2020 - 3/29/2020,778,651,928,3/1/2020 - 3/8/2020,1088,779,1517,-310,-28.49,12.97,18.13,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
349,1277,"300 Hayes Street, Civic Center, San Francisco",2215,"1500 East 31st Street, Tuxedo, Oakland",3/22/2020 - 3/29/2020,958,823,1114,3/1/2020 - 3/8/2020,1213,898,1637,-255,-21.02,15.97,20.22,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
350,1277,"300 Hayes Street, Civic Center, San Francisco",2218,"5300 Underwood Avenue, Mills College, Oakland",3/22/2020 - 3/29/2020,1083,989,1185,3/1/2020 - 3/8/2020,1389,1041,1852,-306,-22.03,18.05,23.15,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
351,1277,"300 Hayes Street, Civic Center, San Francisco",2231,"100 Garden Lane, Millbrae",3/22/2020 - 3/29/2020,933,786,1106,3/1/2020 - 3/8/2020,1135,890,1447,-202,-17.8,15.55,18.92,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
352,1277,"300 Hayes Street, Civic Center, San Francisco",2244,"0 Crystal Springs Terrace, Hillsborough Park, Hillsborough",3/22/2020 - 3/29/2020,1258,1149,1376,3/1/2020 - 3/8/2020,1628,1312,2020,-370,-22.73,20.97,27.13,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
353,1277,"300 Hayes Street, Civic Center, San Francisco",2247,"J. Arthur Younger Freeway, Foster City",3/22/2020 - 3/29/2020,1374,1220,1546,3/1/2020 - 3/8/2020,1770,1389,2254,-396,-22.37,22.9,29.5,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
354,1277,"300 Hayes Street, Civic Center, San Francisco",2281,"0 Corte Palos Verdes, Tiburon, Belvedere Tiburon",3/22/2020 - 3/29/2020,1149,832,1584,3/1/2020 - 3/8/2020,1361,1133,1633,-212,-15.58,19.15,22.68,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
355,1277,"300 Hayes Street, Civic Center, San Francisco",2308,"300 Fremont Street, South of Market, San Francisco",3/22/2020 - 3/29/2020,372,261,528,3/1/2020 - 3/8/2020,611,387,962,-239,-39.12,6.2,10.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
