"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1277","300 Hayes Street, Civic Center, San Francisco","666","1200 El Camino Del Mar, Sea Cliff, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1135,901,1428
"1277","300 Hayes Street, Civic Center, San Francisco","675","200 Oriente Street, Bayshore Heights, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1037,722,1488
"1277","300 Hayes Street, Civic Center, San Francisco","676","300 Citrus Avenue, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",939,668,1319
"1277","300 Hayes Street, Civic Center, San Francisco","677","0 Ridgefield Avenue, St. Francis, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1097,798,1507
"1277","300 Hayes Street, Civic Center, San Francisco","678","2500 Crestmoor Drive, San Bruno","3/1/2020 - 3/8/2020, Every day, Daily Average",1245,969,1599
"1277","300 Hayes Street, Civic Center, San Francisco","679","800 Paloma Avenue, Burlingame Terrace, Burlingame","3/1/2020 - 3/8/2020, Every day, Daily Average",1416,1108,1808
"1277","300 Hayes Street, Civic Center, San Francisco","680","700 South Fremont Street, North Central, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1536,1179,2000
"1277","300 Hayes Street, Civic Center, San Francisco","682","1300 South Norfolk Street, Shoreview, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1454,1148,1840
"1277","300 Hayes Street, Civic Center, San Francisco","684","1100 Vailwood Way, South San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1704,1314,2209
"1277","300 Hayes Street, Civic Center, San Francisco","722","800 Hibiscus Lane, West San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3384,2806,4079
"1277","300 Hayes Street, Civic Center, San Francisco","741","1600 San Luis Avenue, Rex Manor, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2449,1970,3044
"1277","300 Hayes Street, Civic Center, San Francisco","742","4200 Wilkie Way, Charleston Meadow, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2582,2116,3150
"1277","300 Hayes Street, Civic Center, San Francisco","743","400 Addison Avenue, Professorville, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2387,1986,2868
"1277","300 Hayes Street, Civic Center, San Francisco","744","Monte Bello Road (Trail), Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",2796,2304,3392
"1277","300 Hayes Street, Civic Center, San Francisco","749","1400 Magazine Street, Vallejo","3/1/2020 - 3/8/2020, Every day, Daily Average",2167,1690,2777
"1277","300 Hayes Street, Civic Center, San Francisco","756","900 Wood Lane, Petaluma","3/1/2020 - 3/8/2020, Every day, Daily Average",2697,2436,2985
"1277","300 Hayes Street, Civic Center, San Francisco","805","1400 San Rafael Street, Estudillo Estates - Glen, San Leandro","3/1/2020 - 3/8/2020, Every day, Daily Average",1646,1293,2093
"1277","300 Hayes Street, Civic Center, San Francisco","808","3000 Adeline Street, Clawson, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1002,723,1387
"1277","300 Hayes Street, Civic Center, San Francisco","809","200 Santa Rosa Avenue, Grand Lake, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1119,814,1536
"1277","300 Hayes Street, Civic Center, San Francisco","810","2700 Pleasant Street, School, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1268,945,1699
"1277","300 Hayes Street, Civic Center, San Francisco","812","2000 Francisco Street, North Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1640,1282,2097
"1277","300 Hayes Street, Civic Center, San Francisco","813","2500 Parker Street, Elmwood, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1587,1217,2068
"1277","300 Hayes Street, Civic Center, San Francisco","814","1400 168th Avenue, San Leandro","3/1/2020 - 3/8/2020, Every day, Daily Average",1867,1446,2410
"1277","300 Hayes Street, Civic Center, San Francisco","817","400 Oxford Way, Belmont","3/1/2020 - 3/8/2020, Every day, Daily Average",1708,1330,2193
"1277","300 Hayes Street, Civic Center, San Francisco","818","700 Bay Road, Staumbaugh Heller, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",1976,1554,2511
"1277","300 Hayes Street, Civic Center, San Francisco","829","7800 Lilac Court, Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",2898,2411,3482
"1277","300 Hayes Street, Civic Center, San Francisco","834","7700 Lakeville Highway, Petaluma","3/1/2020 - 3/8/2020, Every day, Daily Average",2661,2286,3096
"1277","300 Hayes Street, Civic Center, San Francisco","843","2400 Channing Way, Southside, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1661,1270,2170
"1277","300 Hayes Street, Civic Center, San Francisco","858","600 Geneva Avenue, Outer Mission, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",810,567,1155
"1277","300 Hayes Street, Civic Center, San Francisco","859","2200 24th Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1072,816,1406
"1277","300 Hayes Street, Civic Center, San Francisco","860","2300 Cabrillo Street, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",756,581,983
"1277","300 Hayes Street, Civic Center, San Francisco","863","2400 Filbert Street, McClymonds, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1432,942,2175
"1277","300 Hayes Street, Civic Center, San Francisco","864","22400 Victory Drive, Longwood - Winton Grove, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",1806,1511,2158
"1277","300 Hayes Street, Civic Center, San Francisco","866","0 Bernard Street, Nob Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",518,357,750
"1277","300 Hayes Street, Civic Center, San Francisco","867","2200 Post Street, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",371,244,563
"1277","300 Hayes Street, Civic Center, San Francisco","868","500 Diamond Street, Noe Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",668,525,849
"1277","300 Hayes Street, Civic Center, San Francisco","870","1800 Marshall Petaluma Road, Petaluma","3/1/2020 - 3/8/2020, Every day, Daily Average",2322,2093,2575
"1277","300 Hayes Street, Civic Center, San Francisco","885","6300 Colby Street, Upper Telegraph, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1405,1029,1916
"1277","300 Hayes Street, Civic Center, San Francisco","886","4400 Telegraph Avenue, Temescal, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1112,803,1538
"1277","300 Hayes Street, Civic Center, San Francisco","887","1300 Santa Fe Avenue, Northwest Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1635,1196,2234
"1277","300 Hayes Street, Civic Center, San Francisco","888","300 Annette Lane, Santa Clara, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2082,1570,2760
"1277","300 Hayes Street, Civic Center, San Francisco","904","400 North Fernwood Circle, Snail, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2717,2208,3342
"1277","300 Hayes Street, Civic Center, San Francisco","905","1000 Pine Street, Lower Nob Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",429,283,649
"1277","300 Hayes Street, Civic Center, San Francisco","906","2700 Octavia Street, Cow Hollow, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",361,246,527
"1277","300 Hayes Street, Civic Center, San Francisco","907","2500 Turk Street, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",431,317,585
"1277","300 Hayes Street, Civic Center, San Francisco","908","1200 18th Street, Potrero Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",643,449,919
"1277","300 Hayes Street, Civic Center, San Francisco","909","1400 40th Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",897,682,1179
"1277","300 Hayes Street, Civic Center, San Francisco","910","700 La Playa Street, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",948,740,1213
"1277","300 Hayes Street, Civic Center, San Francisco","915","300 Dolores Way, Sunshine Gardens, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1221,971,1535
"1277","300 Hayes Street, Civic Center, San Francisco","920","100 Whisman Station Drive, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2887,2155,3866
"1277","300 Hayes Street, Civic Center, San Francisco","927","800 Aspen Way, Palo Verde, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2327,1899,2851
"1277","300 Hayes Street, Civic Center, San Francisco","930","400 Northlake Drive, West San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3420,2826,4138
"1277","300 Hayes Street, Civic Center, San Francisco","931","10300 North Stelling Road, Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",3000,2575,3495
"1277","300 Hayes Street, Civic Center, San Francisco","940","25200 Belhaven Street, Southgate, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2016,1557,2609
"1277","300 Hayes Street, Civic Center, San Francisco","949","700 Santa Ray Avenue, Lakeshore, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1319,971,1790
"1277","300 Hayes Street, Civic Center, San Francisco","950","Old Sled Trail, Bolinas","3/1/2020 - 3/8/2020, Every day, Daily Average",1026,808,1301
"1277","300 Hayes Street, Civic Center, San Francisco","954","2900 Willow Road, San Pablo","3/1/2020 - 3/8/2020, Every day, Daily Average",1667,1209,2297
"1277","300 Hayes Street, Civic Center, San Francisco","957","33200 Central Avenue, Union City","3/1/2020 - 3/8/2020, Every day, Daily Average",2486,1938,3188
"1277","300 Hayes Street, Civic Center, San Francisco","958","4900 Hildasue Terrace, Ardenwood, Fremont","3/1/2020 - 3/8/2020, Every day, Daily Average",2365,1971,2837
"1277","300 Hayes Street, Civic Center, San Francisco","963","600 Sutter Street, Lower Nob Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",434,286,657
"1277","300 Hayes Street, Civic Center, San Francisco","964","2900 Broderick Street, Cow Hollow, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",584,416,818
"1277","300 Hayes Street, Civic Center, San Francisco","965","200 Topeka Avenue, Silver Terrace, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",794,577,1090
"1277","300 Hayes Street, Civic Center, San Francisco","967","1400 32nd Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",831,632,1092
"1277","300 Hayes Street, Civic Center, San Francisco","968","3200 Anza Street, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",853,663,1096
"1277","300 Hayes Street, Civic Center, San Francisco","983","4100 Fairlands Drive, Pleasanton","3/1/2020 - 3/8/2020, Every day, Daily Average",2583,2123,3141
"1277","300 Hayes Street, Civic Center, San Francisco","1025","Briones to Mount Diablo Regional Trail, Walnut Creek","3/1/2020 - 3/8/2020, Every day, Daily Average",1839,1442,2343
"1277","300 Hayes Street, Civic Center, San Francisco","1030","5300 Lawton Avenue, Shafter, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1147,855,1537
"1277","300 Hayes Street, Civic Center, San Francisco","1031","1100 Cambridge Drive, Lafayette","3/1/2020 - 3/8/2020, Every day, Daily Average",1682,1296,2182
"1277","300 Hayes Street, Civic Center, San Francisco","1032","Shore Trail, Lafayette","3/1/2020 - 3/8/2020, Every day, Daily Average",1640,1263,2128
"1277","300 Hayes Street, Civic Center, San Francisco","1036","Wilder Road, Wilder, Orinda","3/1/2020 - 3/8/2020, Every day, Daily Average",1425,1090,1862
"1277","300 Hayes Street, Civic Center, San Francisco","1038","Kestrel Loop Trail, Rodeo","3/1/2020 - 3/8/2020, Every day, Daily Average",2129,1514,2993
"1277","300 Hayes Street, Civic Center, San Francisco","1044","Rosa Blanca Drive, Pittsburg","3/1/2020 - 3/8/2020, Every day, Daily Average",2460,2129,2841
"1277","300 Hayes Street, Civic Center, San Francisco","1045","100 Pearl Street, Oakland Ave - Harrison St, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1139,874,1483
"1277","300 Hayes Street, Civic Center, San Francisco","1046","300 Grand Avenue, Adams Point, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1159,837,1603
"1277","300 Hayes Street, Civic Center, San Francisco","1047","1700 Eastshore Boulevard, El Cerrito","3/1/2020 - 3/8/2020, Every day, Daily Average",1414,1012,1975
"1277","300 Hayes Street, Civic Center, San Francisco","1048","Upper Fire Trail, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1367,1018,1835
"1277","300 Hayes Street, Civic Center, San Francisco","1049","6100 Harwood Avenue, Rockridge, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1284,946,1742
"1277","300 Hayes Street, Civic Center, San Francisco","1050","3700 Towns Court, Pinole","3/1/2020 - 3/8/2020, Every day, Daily Average",1923,1374,2690
"1277","300 Hayes Street, Civic Center, San Francisco","1053","500 Haddon Road, Cleveland Heights, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1173,865,1589
"1277","300 Hayes Street, Civic Center, San Francisco","1056","100 Lakeside Drive, Downtown Oakland, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1319,965,1802
"1277","300 Hayes Street, Civic Center, San Francisco","1057","6300 Brookside Avenue, Upper Rockridge, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1218,913,1624
"1277","300 Hayes Street, Civic Center, San Francisco","1058","6700 Armour Drive, Montclair, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1463,1097,1949
"1277","300 Hayes Street, Civic Center, San Francisco","1059","900 East 22nd Street, Clinton, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1207,1017,1431
"1277","300 Hayes Street, Civic Center, San Francisco","1060","3600 East 8th Street, South Kennedy Tract, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1311,954,1800
"1277","300 Hayes Street, Civic Center, San Francisco","1062","3300 Davis Street, Peralta Hacienda, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1300,972,1738
"1277","300 Hayes Street, Civic Center, San Francisco","1063","800 54th Avenue, Coliseum Industrial, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1368,994,1881
"1277","300 Hayes Street, Civic Center, San Francisco","1066","7200 Doolittle Drive, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1559,1159,2096
"1277","300 Hayes Street, Civic Center, San Francisco","1068","1600 Poplar Street, West Oakland, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1020,740,1404
"1277","300 Hayes Street, Civic Center, San Francisco","1069","700 Hillside Avenue, Albany","3/1/2020 - 3/8/2020, Every day, Daily Average",1291,928,1794
"1277","300 Hayes Street, Civic Center, San Francisco","1070","1000 Cornell Avenue, Albany","3/1/2020 - 3/8/2020, Every day, Daily Average",1516,1147,2002
"1277","300 Hayes Street, Civic Center, San Francisco","1072","1700 Chestnut Street, Northwest Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1287,1018,1625
"1277","300 Hayes Street, Civic Center, San Francisco","1073","100 Panoramic Way, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1633,1280,2082
"1277","300 Hayes Street, Civic Center, San Francisco","1074","2300 Ninth Street, Southwest Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1222,926,1612
"1277","300 Hayes Street, Civic Center, San Francisco","1079","0 The Plaza Drive, Claremont, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1400,1074,1824
"1277","300 Hayes Street, Civic Center, San Francisco","1080","Pier 2, Emeryville","3/1/2020 - 3/8/2020, Every day, Daily Average",942,676,1310
"1277","300 Hayes Street, Civic Center, San Francisco","1081","1300 Powell Street, Emeryville","3/1/2020 - 3/8/2020, Every day, Daily Average",1177,846,1636
"1277","300 Hayes Street, Civic Center, San Francisco","1082","2000 Clement Avenue, Alameda","3/1/2020 - 3/8/2020, Every day, Daily Average",1408,1082,1831
"1277","300 Hayes Street, Civic Center, San Francisco","1085","22200 Eden Canyon Road, Castro Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",2088,1678,2597
"1277","300 Hayes Street, Civic Center, San Francisco","1087","900 Dowling Boulevard, Broadmoor, San Leandro","3/1/2020 - 3/8/2020, Every day, Daily Average",1635,1259,2121
"1277","300 Hayes Street, Civic Center, San Francisco","1089","1700 Wayne Avenue, Davis Tract, San Leandro","3/1/2020 - 3/8/2020, Every day, Daily Average",1602,1231,2083
"1277","300 Hayes Street, Civic Center, San Francisco","1090","200 Reva Avenue, Davis Tract, San Leandro","3/1/2020 - 3/8/2020, Every day, Daily Average",1544,1216,1959
"1277","300 Hayes Street, Civic Center, San Francisco","1097","15500 Tracy Street, San Lorenzo","3/1/2020 - 3/8/2020, Every day, Daily Average",1930,1455,2560
"1277","300 Hayes Street, Civic Center, San Francisco","1098","600 Elgin Street, San Lorenzo","3/1/2020 - 3/8/2020, Every day, Daily Average",1802,1376,2359
"1277","300 Hayes Street, Civic Center, San Francisco","1099","30600 Palomares Road, Castro Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",2086,1641,2651
"1277","300 Hayes Street, Civic Center, San Francisco","1100","0 Via Diego, San Lorenzo","3/1/2020 - 3/8/2020, Every day, Daily Average",1895,1447,2481
"1277","300 Hayes Street, Civic Center, San Francisco","1103","27100 Patrick Avenue, Harder - Tennyson, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2231,1678,2965
"1277","300 Hayes Street, Civic Center, San Francisco","1106","30100 Ahern Avenue, Union City","3/1/2020 - 3/8/2020, Every day, Daily Average",2298,1814,2909
"1277","300 Hayes Street, Civic Center, San Francisco","1111","John Slough, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",2339,2088,2619
"1277","300 Hayes Street, Civic Center, San Francisco","1114","0 Bahama Reef, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",2091,1804,2423
"1277","300 Hayes Street, Civic Center, San Francisco","1115","Saint Vincents Drive, San Rafael","3/1/2020 - 3/8/2020, Every day, Daily Average",1863,1588,2185
"1277","300 Hayes Street, Civic Center, San Francisco","1118","0 South Ridgewood Road, Kentfield","3/1/2020 - 3/8/2020, Every day, Daily Average",1881,1492,2370
"1277","300 Hayes Street, Civic Center, San Francisco","1119","0 Locust Avenue, Larkspur","3/1/2020 - 3/8/2020, Every day, Daily Average",1561,1265,1925
"1277","300 Hayes Street, Civic Center, San Francisco","1120","0 Spindrift Passage, Corte Madera","3/1/2020 - 3/8/2020, Every day, Daily Average",1458,1191,1784
"1277","300 Hayes Street, Civic Center, San Francisco","1121","300 Ridgewood Avenue, Mill Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",1242,1031,1494
"1277","300 Hayes Street, Civic Center, San Francisco","1209","600 Woodside Drive, Woodside Hills, Woodside","3/1/2020 - 3/8/2020, Every day, Daily Average",2277,1843,2812
"1277","300 Hayes Street, Civic Center, San Francisco","1210","Cypress Ridge Road, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",1912,1543,2368
"1277","300 Hayes Street, Civic Center, San Francisco","1211","700 Coleman Avenue, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2212,1770,2763
"1277","300 Hayes Street, Civic Center, San Francisco","1244","800 Jackson Street, Chinatown, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",704,490,1010
"1277","300 Hayes Street, Civic Center, San Francisco","1245","500 Geary Street, Tenderloin, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",420,278,634
"1277","300 Hayes Street, Civic Center, San Francisco","1246","300 McAllister Street, Civic Center, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",138,63,302
"1277","300 Hayes Street, Civic Center, San Francisco","1247","100 Magnolia Street, Marina District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",424,293,613
"1277","300 Hayes Street, Civic Center, San Francisco","1257","2400 Octavia Street, Pacific Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",266,170,414
"1277","300 Hayes Street, Civic Center, San Francisco","1258","2600 Broadway, Pacific Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",548,375,798
"1277","300 Hayes Street, Civic Center, San Francisco","1259","2100 Divisadero Street, Pacific Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",521,378,716
"1277","300 Hayes Street, Civic Center, San Francisco","1260","1800 Scott Street, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",452,318,642
"1277","300 Hayes Street, Civic Center, San Francisco","1261","700 Presidio Avenue, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",528,388,717
"1277","300 Hayes Street, Civic Center, San Francisco","1265","0 Stoneybrook Avenue, Excelsior, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",610,433,857
"1277","300 Hayes Street, Civic Center, San Francisco","1271","200 Bacon Street, Excelsior, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",530,373,752
"1277","300 Hayes Street, Civic Center, San Francisco","1272","500 Moscow Street, Excelsior, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",981,748,1286
"1277","300 Hayes Street, Civic Center, San Francisco","1273","200 Naglee Avenue, Outer Mission, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",801,569,1125
"1277","300 Hayes Street, Civic Center, San Francisco","1275","0 McLaren Avenue, Sea Cliff, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1006,774,1306
"1277","300 Hayes Street, Civic Center, San Francisco","1276","1100 Golden Gate Avenue, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",192,92,399
"1277","300 Hayes Street, Civic Center, San Francisco","1277","300 Hayes Street, Civic Center, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",124,48,317
"1277","300 Hayes Street, Civic Center, San Francisco","1278","100 Noe Street, The Castro, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",321,221,464
"1277","300 Hayes Street, Civic Center, San Francisco","1279","1100 Folsom Street, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",296,183,478
"1277","300 Hayes Street, Civic Center, San Francisco","1280","300 Church Street, Mission District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",353,245,507
"1277","300 Hayes Street, Civic Center, San Francisco","1281","700 Guerrero Street, Mission Dolores, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",445,327,604
"1277","300 Hayes Street, Civic Center, San Francisco","1282","1600 Church Street, Noe Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",790,612,1019
"1277","300 Hayes Street, Civic Center, San Francisco","1291","1500 Balboa Street, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",723,541,964
"1277","300 Hayes Street, Civic Center, San Francisco","1292","1300 Wright Loop, Presidio, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",823,605,1118
"1277","300 Hayes Street, Civic Center, San Francisco","1293","400 Moraga Street, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",777,573,1051
"1277","300 Hayes Street, Civic Center, San Francisco","1294","600 Panorama Drive, Midtown Terrace, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",926,717,1195
"1277","300 Hayes Street, Civic Center, San Francisco","1295","0 Avoca Alley, West of Twin Peaks, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1061,790,1424
"1277","300 Hayes Street, Civic Center, San Francisco","1296","1300 22nd Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",739,544,1003
"1277","300 Hayes Street, Civic Center, San Francisco","1297","100 Font Boulevard, Lakeshore, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1172,867,1582
"1277","300 Hayes Street, Civic Center, San Francisco","1298","200 3rd Avenue, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",665,509,868
"1277","300 Hayes Street, Civic Center, San Francisco","1299","8700 Mission Rock Street, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",576,398,831
"1277","300 Hayes Street, Civic Center, San Francisco","1300","200 John F Kennedy Drive, Golden Gate Park, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",409,256,652
"1277","300 Hayes Street, Civic Center, San Francisco","1302","Tasman Drive, Santa Clara","3/1/2020 - 3/8/2020, Every day, Daily Average",2892,2297,3640
"1277","300 Hayes Street, Civic Center, San Francisco","1304","2300 Lafayette Street, Santa Clara","3/1/2020 - 3/8/2020, Every day, Daily Average",2960,2389,3666
"1277","300 Hayes Street, Civic Center, San Francisco","1309","300 Kiely Boulevard, West San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3359,2781,4055
"1277","300 Hayes Street, Civic Center, San Francisco","1311","4600 Alex Drive, West San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3043,2654,3488
"1277","300 Hayes Street, Civic Center, San Francisco","1329","1100 Archer Way, San Tomas, Campbell","3/1/2020 - 3/8/2020, Every day, Daily Average",3057,2657,3516
"1277","300 Hayes Street, Civic Center, San Francisco","1332","100 Los Patios, Los Gatos","3/1/2020 - 3/8/2020, Every day, Daily Average",3141,2721,3625
"1277","300 Hayes Street, Civic Center, San Francisco","1333","21800 Lomita Avenue, Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",2832,2375,3376
"1277","300 Hayes Street, Civic Center, San Francisco","1337","1100 Jamestown Drive, Sunnyvale West, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2769,2179,3518
"1277","300 Hayes Street, Civic Center, San Francisco","1338","700 East Evelyn Avenue, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",3399,2607,4430
"1277","300 Hayes Street, Civic Center, San Francisco","1339","700 San Juan Drive, San Miguel, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2942,2293,3773
"1277","300 Hayes Street, Civic Center, San Francisco","1357","1300 Holly Avenue, Los Altos","3/1/2020 - 3/8/2020, Every day, Daily Average",2671,2173,3282
"1277","300 Hayes Street, Civic Center, San Francisco","1360","300 Waverley Street, Downtown North, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2568,2172,3036
"1277","300 Hayes Street, Civic Center, San Francisco","1361","26200 Catharine Court, Los Altos Hills","3/1/2020 - 3/8/2020, Every day, Daily Average",2819,2341,3394
"1277","300 Hayes Street, Civic Center, San Francisco","1363","Reservoir Road, Stanford","3/1/2020 - 3/8/2020, Every day, Daily Average",2685,2177,3310
"1277","300 Hayes Street, Civic Center, San Francisco","1437","200 Knowles Avenue, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",950,673,1339
"1277","300 Hayes Street, Civic Center, San Francisco","1438","300 87th Street, St. Francis, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",912,664,1250
"1277","300 Hayes Street, Civic Center, San Francisco","1443","100 Serramonte Boulevard, Serramonte, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1027,750,1405
"1277","300 Hayes Street, Civic Center, San Francisco","1446","700 Larch Avenue, Paradise Valley, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1072,828,1387
"1277","300 Hayes Street, Civic Center, San Francisco","1447","200 9th Lane, Downtown, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",959,756,1216
"1277","300 Hayes Street, Civic Center, San Francisco","1448","300 Baden Avenue, Downtown, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1052,795,1390
